Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 367753, Episode: 373, Reward: -21.00, Epsilon: 0.678
Step: 368737, Episode: 374, Reward: -19.00, Epsilon: 0.677
Step: 369563, Episode: 375, Reward: -21.00, Epsilon: 0.676
Step: 370475, Episode: 376, Reward: -21.00, Epsilon: 0.676
Step: 371501, Episode: 377, Reward: -19.00, Epsilon: 0.675
Step: 372359, Episode: 378, Reward: -21.00, Epsilon: 0.674
Step: 373325, Episode: 379, Reward: -19.00, Epsilon: 0.673
Step: 374332, Episode: 380, Reward: -20.00, Epsilon: 0.672
Step: 375246, Episode: 381, Reward: -21.00, Epsilon: 0.671
Step: 376192, Episode: 382, Reward: -21.00, Epsilon: 0.670
Step: 377215, Episode: 383, Reward: -20.00, Epsilon: 0.670
Step: 378069, Episode: 384, Reward: -21.00, Epsilon: 0.669
Step: 379259, Episode: 385, Reward: -20.00, Epsilon: 0.668
Step: 380023, Episode: 386, Reward: -21.00, Epsilon: 0.667
Step: 380787, Episode: 387, Reward: -21.00, Epsilon: 0.666
Step: 381748, Episode: 388, Reward: -20.00, Epsilon: 0.665
Step: 382734, Episode: 389, Reward: -19.00, Epsilon: 0.665
Step: 383760, Episode: 390, Reward: -20.00, Epsilon: 0.664
Step: 384745, Episode: 391, Reward: -19.00, Epsilon: 0.663
Step: 385859, Episode: 392, Reward: -20.00, Epsilon: 0.662
Step: 386785, Episode: 393, Reward: -20.00, Epsilon: 0.661
Step: 387742, Episode: 394, Reward: -20.00, Epsilon: 0.660
Step: 388728, Episode: 395, Reward: -20.00, Epsilon: 0.659
Step: 389580, Episode: 396, Reward: -21.00, Epsilon: 0.658
Step: 390539, Episode: 397, Reward: -21.00, Epsilon: 0.658
Step: 391469, Episode: 398, Reward: -20.00, Epsilon: 0.657
Step: 392544, Episode: 399, Reward: -21.00, Epsilon: 0.656
Step: 393565, Episode: 400, Reward: -20.00, Epsilon: 0.655
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 400, Step 393565) ---
Avg Reward over 20 episodes: -20.00 (Duration: 18.28s)
--------------------------------------------------
Step: 394410, Episode: 401, Reward: -21.00, Epsilon: 0.654
Step: 395253, Episode: 402, Reward: -21.00, Epsilon: 0.653
Step: 396166, Episode: 403, Reward: -21.00, Epsilon: 0.652
Step: 397188, Episode: 404, Reward: -19.00, Epsilon: 0.652
Step: 398261, Episode: 405, Reward: -20.00, Epsilon: 0.651
Step: 399213, Episode: 406, Reward: -21.00, Epsilon: 0.650
Step: 400128, Episode: 407, Reward: -21.00, Epsilon: 0.649
Step: 401045, Episode: 408, Reward: -21.00, Epsilon: 0.648
Step: 401925, Episode: 409, Reward: -21.00, Epsilon: 0.647
Step: 402925, Episode: 410, Reward: -20.00, Epsilon: 0.646
Step: 403717, Episode: 411, Reward: -21.00, Epsilon: 0.646
Step: 404741, Episode: 412, Reward: -20.00, Epsilon: 0.645
Step: 405625, Episode: 413, Reward: -21.00, Epsilon: 0.644
Step: 406408, Episode: 414, Reward: -21.00, Epsilon: 0.643
Step: 407370, Episode: 415, Reward: -20.00, Epsilon: 0.642
Step: 408163, Episode: 416, Reward: -21.00, Epsilon: 0.642
Step: 409006, Episode: 417, Reward: -21.00, Epsilon: 0.641
Step: 409982, Episode: 418, Reward: -21.00, Epsilon: 0.640
Step: 410895, Episode: 419, Reward: -21.00, Epsilon: 0.639
Step: 411687, Episode: 420, Reward: -21.00, Epsilon: 0.638
Step: 412562, Episode: 421, Reward: -21.00, Epsilon: 0.638
Step: 413515, Episode: 422, Reward: -21.00, Epsilon: 0.637
Step: 414298, Episode: 423, Reward: -21.00, Epsilon: 0.636
Step: 415292, Episode: 424, Reward: -21.00, Epsilon: 0.635
Step: 416320, Episode: 425, Reward: -21.00, Epsilon: 0.634
Step: 417531, Episode: 426, Reward: -21.00, Epsilon: 0.633
Step: 418644, Episode: 427, Reward: -18.00, Epsilon: 0.632
Step: 419669, Episode: 428, Reward: -19.00, Epsilon: 0.631
Step: 420633, Episode: 429, Reward: -20.00, Epsilon: 0.630
Step: 421397, Episode: 430, Reward: -21.00, Epsilon: 0.630
Step: 422251, Episode: 431, Reward: -21.00, Epsilon: 0.629
Step: 423490, Episode: 432, Reward: -19.00, Epsilon: 0.628
Step: 424302, Episode: 433, Reward: -21.00, Epsilon: 0.627
Step: 425186, Episode: 434, Reward: -21.00, Epsilon: 0.626
Step: 426028, Episode: 435, Reward: -20.00, Epsilon: 0.626
Step: 427130, Episode: 436, Reward: -19.00, Epsilon: 0.625
Step: 428202, Episode: 437, Reward: -21.00, Epsilon: 0.624
Step: 429305, Episode: 438, Reward: -19.00, Epsilon: 0.623
Step: 430376, Episode: 439, Reward: -19.00, Epsilon: 0.622
Step: 431405, Episode: 440, Reward: -20.00, Epsilon: 0.621
Step: 432309, Episode: 441, Reward: -21.00, Epsilon: 0.620
Step: 433390, Episode: 442, Reward: -19.00, Epsilon: 0.619
Step: 434183, Episode: 443, Reward: -21.00, Epsilon: 0.618
Step: 435067, Episode: 444, Reward: -21.00, Epsilon: 0.617
Step: 436053, Episode: 445, Reward: -20.00, Epsilon: 0.617
Step: 437082, Episode: 446, Reward: -19.00, Epsilon: 0.616
Step: 438090, Episode: 447, Reward: -21.00, Epsilon: 0.615
Step: 438974, Episode: 448, Reward: -21.00, Epsilon: 0.614
Step: 440006, Episode: 449, Reward: -18.00, Epsilon: 0.613
Step: 440850, Episode: 450, Reward: -21.00, Epsilon: 0.612
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 450, Step 440850) ---
Avg Reward over 20 episodes: -19.90 (Duration: 18.42s)
--------------------------------------------------
Step: 441633, Episode: 451, Reward: -21.00, Epsilon: 0.612
Step: 442596, Episode: 452, Reward: -20.00, Epsilon: 0.611
Step: 443517, Episode: 453, Reward: -20.00, Epsilon: 0.610
Step: 444370, Episode: 454, Reward: -21.00, Epsilon: 0.609
Step: 445242, Episode: 455, Reward: -21.00, Epsilon: 0.608
Step: 446006, Episode: 456, Reward: -21.00, Epsilon: 0.608
Step: 446808, Episode: 457, Reward: -21.00, Epsilon: 0.607
Step: 447721, Episode: 458, Reward: -21.00, Epsilon: 0.606
Step: 448622, Episode: 459, Reward: -21.00, Epsilon: 0.605
Step: 449602, Episode: 460, Reward: -20.00, Epsilon: 0.604
Step: 450425, Episode: 461, Reward: -21.00, Epsilon: 0.604
Step: 451317, Episode: 462, Reward: -21.00, Epsilon: 0.603
Step: 452447, Episode: 463, Reward: -20.00, Epsilon: 0.602
Step: 453331, Episode: 464, Reward: -21.00, Epsilon: 0.601
Step: 454123, Episode: 465, Reward: -21.00, Epsilon: 0.600
Step: 455068, Episode: 466, Reward: -20.00, Epsilon: 0.599
Step: 456075, Episode: 467, Reward: -20.00, Epsilon: 0.599
Step: 457015, Episode: 468, Reward: -19.00, Epsilon: 0.598
Step: 457902, Episode: 469, Reward: -20.00, Epsilon: 0.597
Step: 458745, Episode: 470, Reward: -20.00, Epsilon: 0.596
Step: 459565, Episode: 471, Reward: -21.00, Epsilon: 0.595
Step: 460613, Episode: 472, Reward: -20.00, Epsilon: 0.594
Step: 461466, Episode: 473, Reward: -21.00, Epsilon: 0.594
Step: 462309, Episode: 474, Reward: -20.00, Epsilon: 0.593
Step: 463151, Episode: 475, Reward: -20.00, Epsilon: 0.592
Step: 464031, Episode: 476, Reward: -21.00, Epsilon: 0.591
Step: 464856, Episode: 477, Reward: -21.00, Epsilon: 0.591
Step: 465833, Episode: 478, Reward: -20.00, Epsilon: 0.590
Step: 466653, Episode: 479, Reward: -21.00, Epsilon: 0.589
Step: 467505, Episode: 480, Reward: -21.00, Epsilon: 0.588
Step: 468329, Episode: 481, Reward: -21.00, Epsilon: 0.588
Step: 469336, Episode: 482, Reward: -20.00, Epsilon: 0.587
Step: 470268, Episode: 483, Reward: -21.00, Epsilon: 0.586
Step: 471181, Episode: 484, Reward: -21.00, Epsilon: 0.585
Step: 472066, Episode: 485, Reward: -21.00, Epsilon: 0.584
Step: 472951, Episode: 486, Reward: -21.00, Epsilon: 0.583
Step: 473894, Episode: 487, Reward: -21.00, Epsilon: 0.582
Step: 474840, Episode: 488, Reward: -21.00, Epsilon: 0.582
Step: 476058, Episode: 489, Reward: -19.00, Epsilon: 0.581
Step: 477279, Episode: 490, Reward: -18.00, Epsilon: 0.579
Step: 478207, Episode: 491, Reward: -20.00, Epsilon: 0.579
Step: 479462, Episode: 492, Reward: -17.00, Epsilon: 0.577
Step: 480366, Episode: 493, Reward: -21.00, Epsilon: 0.577
Step: 481359, Episode: 494, Reward: -20.00, Epsilon: 0.576
Step: 482183, Episode: 495, Reward: -21.00, Epsilon: 0.575
Step: 483083, Episode: 496, Reward: -21.00, Epsilon: 0.574
Step: 484054, Episode: 497, Reward: -20.00, Epsilon: 0.573
Step: 485046, Episode: 498, Reward: -21.00, Epsilon: 0.572
Step: 486110, Episode: 499, Reward: -21.00, Epsilon: 0.572
Step: 487041, Episode: 500, Reward: -20.00, Epsilon: 0.571
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 500, Step 487041) ---
Avg Reward over 20 episodes: -20.20 (Duration: 17.09s)
--------------------------------------------------
Step: 487943, Episode: 501, Reward: -20.00, Epsilon: 0.570
Step: 488736, Episode: 502, Reward: -21.00, Epsilon: 0.569
Step: 489610, Episode: 503, Reward: -21.00, Epsilon: 0.568
Step: 490525, Episode: 504, Reward: -20.00, Epsilon: 0.568
Step: 491522, Episode: 505, Reward: -19.00, Epsilon: 0.567
Step: 492484, Episode: 506, Reward: -20.00, Epsilon: 0.566
Step: 493398, Episode: 507, Reward: -21.00, Epsilon: 0.565
Step: 494483, Episode: 508, Reward: -20.00, Epsilon: 0.564
Step: 495915, Episode: 509, Reward: -20.00, Epsilon: 0.563
Step: 496817, Episode: 510, Reward: -20.00, Epsilon: 0.562
Step: 497798, Episode: 511, Reward: -19.00, Epsilon: 0.561
Step: 498819, Episode: 512, Reward: -21.00, Epsilon: 0.560
Step: 499662, Episode: 513, Reward: -20.00, Epsilon: 0.559
Step: 500516, Episode: 514, Reward: -21.00, Epsilon: 0.559
Step: 501280, Episode: 515, Reward: -21.00, Epsilon: 0.558
Step: 502361, Episode: 516, Reward: -20.00, Epsilon: 0.557
Step: 503125, Episode: 517, Reward: -21.00, Epsilon: 0.556
Step: 504010, Episode: 518, Reward: -21.00, Epsilon: 0.555
Step: 504881, Episode: 519, Reward: -21.00, Epsilon: 0.555
Step: 505803, Episode: 520, Reward: -20.00, Epsilon: 0.554
Step: 506709, Episode: 521, Reward: -20.00, Epsilon: 0.553
Step: 507591, Episode: 522, Reward: -21.00, Epsilon: 0.552
Step: 508512, Episode: 523, Reward: -21.00, Epsilon: 0.551
Step: 509355, Episode: 524, Reward: -21.00, Epsilon: 0.551
Step: 510366, Episode: 525, Reward: -20.00, Epsilon: 0.550
Step: 511326, Episode: 526, Reward: -21.00, Epsilon: 0.549
Step: 512285, Episode: 527, Reward: -20.00, Epsilon: 0.548
Step: 513109, Episode: 528, Reward: -21.00, Epsilon: 0.547
Step: 514127, Episode: 529, Reward: -21.00, Epsilon: 0.546
Step: 515098, Episode: 530, Reward: -21.00, Epsilon: 0.545
Step: 515981, Episode: 531, Reward: -21.00, Epsilon: 0.545
Step: 516833, Episode: 532, Reward: -21.00, Epsilon: 0.544
Step: 517810, Episode: 533, Reward: -20.00, Epsilon: 0.543
Step: 518622, Episode: 534, Reward: -21.00, Epsilon: 0.542
Step: 519446, Episode: 535, Reward: -21.00, Epsilon: 0.541
Step: 520326, Episode: 536, Reward: -21.00, Epsilon: 0.541
Step: 521185, Episode: 537, Reward: -21.00, Epsilon: 0.540
Step: 522056, Episode: 538, Reward: -21.00, Epsilon: 0.539
Step: 522942, Episode: 539, Reward: -21.00, Epsilon: 0.538
Step: 524112, Episode: 540, Reward: -19.00, Epsilon: 0.537
Step: 525071, Episode: 541, Reward: -20.00, Epsilon: 0.536
Step: 525909, Episode: 542, Reward: -20.00, Epsilon: 0.536
Step: 526839, Episode: 543, Reward: -20.00, Epsilon: 0.535
Step: 527693, Episode: 544, Reward: -21.00, Epsilon: 0.534
Step: 528513, Episode: 545, Reward: -21.00, Epsilon: 0.533
Step: 529277, Episode: 546, Reward: -21.00, Epsilon: 0.533
Step: 530234, Episode: 547, Reward: -19.00, Epsilon: 0.532
Step: 531119, Episode: 548, Reward: -21.00, Epsilon: 0.531
Step: 532063, Episode: 549, Reward: -21.00, Epsilon: 0.530
Step: 533146, Episode: 550, Reward: -20.00, Epsilon: 0.529
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 550, Step 533146) ---
Avg Reward over 20 episodes: -20.05 (Duration: 17.14s)
--------------------------------------------------
Step: 534120, Episode: 551, Reward: -20.00, Epsilon: 0.528
Step: 535028, Episode: 552, Reward: -21.00, Epsilon: 0.527
Step: 535959, Episode: 553, Reward: -21.00, Epsilon: 0.527
Step: 537021, Episode: 554, Reward: -21.00, Epsilon: 0.526
Step: 537986, Episode: 555, Reward: -20.00, Epsilon: 0.525
Step: 538948, Episode: 556, Reward: -21.00, Epsilon: 0.524
Step: 540011, Episode: 557, Reward: -20.00, Epsilon: 0.523
Step: 540835, Episode: 558, Reward: -21.00, Epsilon: 0.522
Step: 541723, Episode: 559, Reward: -20.00, Epsilon: 0.521
Step: 542669, Episode: 560, Reward: -21.00, Epsilon: 0.521
Step: 543511, Episode: 561, Reward: -20.00, Epsilon: 0.520
Step: 544382, Episode: 562, Reward: -20.00, Epsilon: 0.519
Step: 545342, Episode: 563, Reward: -21.00, Epsilon: 0.518
Step: 546444, Episode: 564, Reward: -20.00, Epsilon: 0.517
Step: 547356, Episode: 565, Reward: -21.00, Epsilon: 0.516
Step: 548319, Episode: 566, Reward: -20.00, Epsilon: 0.516
Step: 549309, Episode: 567, Reward: -20.00, Epsilon: 0.515
Step: 550161, Episode: 568, Reward: -21.00, Epsilon: 0.514
Step: 551006, Episode: 569, Reward: -21.00, Epsilon: 0.513
Step: 552125, Episode: 570, Reward: -19.00, Epsilon: 0.512
Step: 553104, Episode: 571, Reward: -20.00, Epsilon: 0.511
Step: 553988, Episode: 572, Reward: -21.00, Epsilon: 0.510
Step: 554948, Episode: 573, Reward: -20.00, Epsilon: 0.510
Step: 555914, Episode: 574, Reward: -19.00, Epsilon: 0.509
Step: 556800, Episode: 575, Reward: -21.00, Epsilon: 0.508
Step: 557882, Episode: 576, Reward: -20.00, Epsilon: 0.507
Step: 558777, Episode: 577, Reward: -21.00, Epsilon: 0.506
Step: 559619, Episode: 578, Reward: -20.00, Epsilon: 0.505
Step: 560457, Episode: 579, Reward: -20.00, Epsilon: 0.505
Step: 561313, Episode: 580, Reward: -21.00, Epsilon: 0.504
Step: 562214, Episode: 581, Reward: -21.00, Epsilon: 0.503
Step: 563194, Episode: 582, Reward: -21.00, Epsilon: 0.502
Step: 564105, Episode: 583, Reward: -21.00, Epsilon: 0.501
Step: 564869, Episode: 584, Reward: -21.00, Epsilon: 0.501
Step: 565739, Episode: 585, Reward: -20.00, Epsilon: 0.500
Step: 566651, Episode: 586, Reward: -21.00, Epsilon: 0.499
Step: 567493, Episode: 587, Reward: -20.00, Epsilon: 0.498
Step: 568517, Episode: 588, Reward: -20.00, Epsilon: 0.497
Step: 569371, Episode: 589, Reward: -21.00, Epsilon: 0.497
Step: 570163, Episode: 590, Reward: -21.00, Epsilon: 0.496
Step: 571450, Episode: 591, Reward: -18.00, Epsilon: 0.495
Step: 572233, Episode: 592, Reward: -21.00, Epsilon: 0.494
Step: 573098, Episode: 593, Reward: -20.00, Epsilon: 0.493
Step: 573948, Episode: 594, Reward: -21.00, Epsilon: 0.492
Step: 574879, Episode: 595, Reward: -20.00, Epsilon: 0.492
Step: 575732, Episode: 596, Reward: -21.00, Epsilon: 0.491
Step: 576586, Episode: 597, Reward: -21.00, Epsilon: 0.490
Step: 577410, Episode: 598, Reward: -21.00, Epsilon: 0.489
Step: 578499, Episode: 599, Reward: -20.00, Epsilon: 0.488
Step: 579527, Episode: 600, Reward: -19.00, Epsilon: 0.487
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 600, Step 579527) ---
Avg Reward over 20 episodes: -19.95 (Duration: 17.31s)
--------------------------------------------------
Step: 580459, Episode: 601, Reward: -21.00, Epsilon: 0.487
Step: 581391, Episode: 602, Reward: -20.00, Epsilon: 0.486
Step: 582305, Episode: 603, Reward: -21.00, Epsilon: 0.485
Step: 583217, Episode: 604, Reward: -21.00, Epsilon: 0.484
Step: 584182, Episode: 605, Reward: -19.00, Epsilon: 0.483
Step: 585120, Episode: 606, Reward: -21.00, Epsilon: 0.482
Step: 586041, Episode: 607, Reward: -20.00, Epsilon: 0.482
Step: 587080, Episode: 608, Reward: -20.00, Epsilon: 0.481
Step: 588045, Episode: 609, Reward: -20.00, Epsilon: 0.480
Step: 588994, Episode: 610, Reward: -20.00, Epsilon: 0.479
Step: 589837, Episode: 611, Reward: -21.00, Epsilon: 0.478
Step: 590726, Episode: 612, Reward: -20.00, Epsilon: 0.477
Step: 591733, Episode: 613, Reward: -21.00, Epsilon: 0.476
Step: 592558, Episode: 614, Reward: -21.00, Epsilon: 0.476
Step: 593458, Episode: 615, Reward: -20.00, Epsilon: 0.475
Step: 594623, Episode: 616, Reward: -18.00, Epsilon: 0.474
Step: 595611, Episode: 617, Reward: -21.00, Epsilon: 0.473
Step: 596375, Episode: 618, Reward: -21.00, Epsilon: 0.472
Step: 597373, Episode: 619, Reward: -21.00, Epsilon: 0.471
Step: 598239, Episode: 620, Reward: -20.00, Epsilon: 0.471
Step: 599153, Episode: 621, Reward: -21.00, Epsilon: 0.470
Step: 599977, Episode: 622, Reward: -21.00, Epsilon: 0.469
Step: 600896, Episode: 623, Reward: -20.00, Epsilon: 0.468
Step: 602024, Episode: 624, Reward: -20.00, Epsilon: 0.467
Step: 603034, Episode: 625, Reward: -21.00, Epsilon: 0.466
Step: 603924, Episode: 626, Reward: -20.00, Epsilon: 0.465
Step: 604830, Episode: 627, Reward: -20.00, Epsilon: 0.465
Step: 605710, Episode: 628, Reward: -21.00, Epsilon: 0.464
Step: 606730, Episode: 629, Reward: -21.00, Epsilon: 0.463
Step: 607614, Episode: 630, Reward: -21.00, Epsilon: 0.462
Step: 608776, Episode: 631, Reward: -19.00, Epsilon: 0.461
Step: 609721, Episode: 632, Reward: -19.00, Epsilon: 0.460
Step: 610619, Episode: 633, Reward: -21.00, Epsilon: 0.459
Step: 611593, Episode: 634, Reward: -21.00, Epsilon: 0.459
Step: 612586, Episode: 635, Reward: -20.00, Epsilon: 0.458
Step: 613487, Episode: 636, Reward: -21.00, Epsilon: 0.457
Step: 614425, Episode: 637, Reward: -20.00, Epsilon: 0.456
Step: 615447, Episode: 638, Reward: -20.00, Epsilon: 0.455
Step: 616431, Episode: 639, Reward: -20.00, Epsilon: 0.454
Step: 617516, Episode: 640, Reward: -20.00, Epsilon: 0.453
Step: 618508, Episode: 641, Reward: -20.00, Epsilon: 0.452
Step: 619392, Episode: 642, Reward: -21.00, Epsilon: 0.452
Step: 620394, Episode: 643, Reward: -21.00, Epsilon: 0.451
Step: 621565, Episode: 644, Reward: -20.00, Epsilon: 0.450
Step: 622494, Episode: 645, Reward: -20.00, Epsilon: 0.449
Step: 623277, Episode: 646, Reward: -21.00, Epsilon: 0.448
Step: 624120, Episode: 647, Reward: -21.00, Epsilon: 0.447
Step: 625142, Episode: 648, Reward: -20.00, Epsilon: 0.446
Step: 626023, Episode: 649, Reward: -21.00, Epsilon: 0.446
Step: 626956, Episode: 650, Reward: -20.00, Epsilon: 0.445
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 650, Step 626956) ---
Avg Reward over 20 episodes: -20.00 (Duration: 17.72s)
--------------------------------------------------
Step: 627776, Episode: 651, Reward: -21.00, Epsilon: 0.444
Step: 628782, Episode: 652, Reward: -21.00, Epsilon: 0.443
Step: 629764, Episode: 653, Reward: -20.00, Epsilon: 0.442
Step: 630725, Episode: 654, Reward: -21.00, Epsilon: 0.441
Step: 631577, Episode: 655, Reward: -21.00, Epsilon: 0.441
Step: 632369, Episode: 656, Reward: -21.00, Epsilon: 0.440
Step: 633384, Episode: 657, Reward: -20.00, Epsilon: 0.439
Step: 634416, Episode: 658, Reward: -20.00, Epsilon: 0.438
Step: 635248, Episode: 659, Reward: -21.00, Epsilon: 0.437
Step: 636201, Episode: 660, Reward: -20.00, Epsilon: 0.436
Step: 637174, Episode: 661, Reward: -21.00, Epsilon: 0.436
Step: 638062, Episode: 662, Reward: -20.00, Epsilon: 0.435
Step: 638951, Episode: 663, Reward: -21.00, Epsilon: 0.434
Step: 639863, Episode: 664, Reward: -21.00, Epsilon: 0.433
Step: 640842, Episode: 665, Reward: -19.00, Epsilon: 0.432
Step: 641655, Episode: 666, Reward: -21.00, Epsilon: 0.432
Step: 642647, Episode: 667, Reward: -21.00, Epsilon: 0.431
Step: 643620, Episode: 668, Reward: -21.00, Epsilon: 0.430
Step: 644432, Episode: 669, Reward: -21.00, Epsilon: 0.429
Step: 645349, Episode: 670, Reward: -20.00, Epsilon: 0.428
Step: 646642, Episode: 671, Reward: -20.00, Epsilon: 0.427
Step: 647612, Episode: 672, Reward: -20.00, Epsilon: 0.426
Step: 648489, Episode: 673, Reward: -20.00, Epsilon: 0.425
Step: 649467, Episode: 674, Reward: -21.00, Epsilon: 0.424
Step: 650535, Episode: 675, Reward: -19.00, Epsilon: 0.424
Step: 651406, Episode: 676, Reward: -20.00, Epsilon: 0.423
Step: 652530, Episode: 677, Reward: -20.00, Epsilon: 0.422
Step: 653650, Episode: 678, Reward: -19.00, Epsilon: 0.421
Step: 654922, Episode: 679, Reward: -18.00, Epsilon: 0.420
Step: 655806, Episode: 680, Reward: -21.00, Epsilon: 0.419
Step: 656645, Episode: 681, Reward: -21.00, Epsilon: 0.418
Step: 657607, Episode: 682, Reward: -20.00, Epsilon: 0.417
Step: 658843, Episode: 683, Reward: -17.00, Epsilon: 0.416
Step: 659867, Episode: 684, Reward: -21.00, Epsilon: 0.415
Step: 660961, Episode: 685, Reward: -20.00, Epsilon: 0.414
Step: 661820, Episode: 686, Reward: -21.00, Epsilon: 0.413
Step: 662808, Episode: 687, Reward: -21.00, Epsilon: 0.412
Step: 663686, Episode: 688, Reward: -21.00, Epsilon: 0.412
Step: 664847, Episode: 689, Reward: -19.00, Epsilon: 0.411
Step: 665701, Episode: 690, Reward: -21.00, Epsilon: 0.410
Step: 666651, Episode: 691, Reward: -20.00, Epsilon: 0.409
Step: 667671, Episode: 692, Reward: -20.00, Epsilon: 0.408
Step: 668634, Episode: 693, Reward: -20.00, Epsilon: 0.407
Step: 669572, Episode: 694, Reward: -20.00, Epsilon: 0.406
Step: 670712, Episode: 695, Reward: -19.00, Epsilon: 0.405
Step: 671552, Episode: 696, Reward: -21.00, Epsilon: 0.405
Step: 672465, Episode: 697, Reward: -21.00, Epsilon: 0.404
Step: 673412, Episode: 698, Reward: -20.00, Epsilon: 0.403
Step: 674352, Episode: 699, Reward: -20.00, Epsilon: 0.402
Step: 675351, Episode: 700, Reward: -19.00, Epsilon: 0.401
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 700, Step 675351) ---
Avg Reward over 20 episodes: -19.95 (Duration: 16.98s)
--------------------------------------------------
Step: 676523, Episode: 701, Reward: -18.00, Epsilon: 0.400
Step: 677454, Episode: 702, Reward: -21.00, Epsilon: 0.399
Step: 678265, Episode: 703, Reward: -21.00, Epsilon: 0.399
Step: 679506, Episode: 704, Reward: -18.00, Epsilon: 0.397
Step: 680743, Episode: 705, Reward: -19.00, Epsilon: 0.396
Step: 681712, Episode: 706, Reward: -21.00, Epsilon: 0.395
Step: 682796, Episode: 707, Reward: -19.00, Epsilon: 0.394
Step: 683682, Episode: 708, Reward: -21.00, Epsilon: 0.394
Step: 684640, Episode: 709, Reward: -20.00, Epsilon: 0.393
Step: 685526, Episode: 710, Reward: -21.00, Epsilon: 0.392
Step: 686637, Episode: 711, Reward: -21.00, Epsilon: 0.391
Step: 687635, Episode: 712, Reward: -21.00, Epsilon: 0.390
Step: 688459, Episode: 713, Reward: -21.00, Epsilon: 0.389
Step: 689385, Episode: 714, Reward: -20.00, Epsilon: 0.389
Step: 690179, Episode: 715, Reward: -21.00, Epsilon: 0.388
Step: 690971, Episode: 716, Reward: -21.00, Epsilon: 0.387
Step: 691929, Episode: 717, Reward: -20.00, Epsilon: 0.386
Step: 693041, Episode: 718, Reward: -20.00, Epsilon: 0.385
Step: 694652, Episode: 719, Reward: -17.00, Epsilon: 0.384
Step: 695611, Episode: 720, Reward: -20.00, Epsilon: 0.383
Step: 696512, Episode: 721, Reward: -20.00, Epsilon: 0.382
Step: 697706, Episode: 722, Reward: -18.00, Epsilon: 0.381
Step: 698549, Episode: 723, Reward: -21.00, Epsilon: 0.380
Step: 699525, Episode: 724, Reward: -19.00, Epsilon: 0.379
Step: 700363, Episode: 725, Reward: -20.00, Epsilon: 0.379
Step: 701307, Episode: 726, Reward: -21.00, Epsilon: 0.378
Step: 702375, Episode: 727, Reward: -19.00, Epsilon: 0.377
Step: 703584, Episode: 728, Reward: -19.00, Epsilon: 0.376
Step: 704657, Episode: 729, Reward: -20.00, Epsilon: 0.375
Step: 705761, Episode: 730, Reward: -19.00, Epsilon: 0.374
Step: 706880, Episode: 731, Reward: -17.00, Epsilon: 0.373
Step: 707961, Episode: 732, Reward: -19.00, Epsilon: 0.372
Step: 709218, Episode: 733, Reward: -18.00, Epsilon: 0.371
Step: 710237, Episode: 734, Reward: -20.00, Epsilon: 0.370
Step: 711135, Episode: 735, Reward: -20.00, Epsilon: 0.369
Step: 712280, Episode: 736, Reward: -19.00, Epsilon: 0.368
Step: 713229, Episode: 737, Reward: -20.00, Epsilon: 0.367
Step: 714186, Episode: 738, Reward: -20.00, Epsilon: 0.366
Step: 715112, Episode: 739, Reward: -20.00, Epsilon: 0.365
Step: 716110, Episode: 740, Reward: -20.00, Epsilon: 0.365
Step: 717164, Episode: 741, Reward: -20.00, Epsilon: 0.364
Step: 718203, Episode: 742, Reward: -20.00, Epsilon: 0.363
Step: 719116, Episode: 743, Reward: -21.00, Epsilon: 0.362
Step: 719880, Episode: 744, Reward: -21.00, Epsilon: 0.361
Step: 720869, Episode: 745, Reward: -20.00, Epsilon: 0.360
Step: 721996, Episode: 746, Reward: -20.00, Epsilon: 0.359
Step: 723182, Episode: 747, Reward: -19.00, Epsilon: 0.358
Step: 724006, Episode: 748, Reward: -21.00, Epsilon: 0.357
Step: 724917, Episode: 749, Reward: -21.00, Epsilon: 0.357
Step: 725728, Episode: 750, Reward: -21.00, Epsilon: 0.356
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 750, Step 725728) ---
Avg Reward over 20 episodes: -19.65 (Duration: 17.84s)
--------------------------------------------------
Step: 726726, Episode: 751, Reward: -21.00, Epsilon: 0.355
Step: 727892, Episode: 752, Reward: -19.00, Epsilon: 0.354
Step: 728924, Episode: 753, Reward: -21.00, Epsilon: 0.353
Step: 729855, Episode: 754, Reward: -20.00, Epsilon: 0.352
Step: 730698, Episode: 755, Reward: -21.00, Epsilon: 0.351
Step: 731868, Episode: 756, Reward: -18.00, Epsilon: 0.350
Step: 732679, Episode: 757, Reward: -21.00, Epsilon: 0.350
Step: 733654, Episode: 758, Reward: -21.00, Epsilon: 0.349
Step: 734709, Episode: 759, Reward: -19.00, Epsilon: 0.348
Step: 735593, Episode: 760, Reward: -21.00, Epsilon: 0.347
Step: 736633, Episode: 761, Reward: -19.00, Epsilon: 0.346
