Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 410284, Episode: 376, Reward: -19.00, Epsilon: 0.640
Step: 411778, Episode: 377, Reward: -19.00, Epsilon: 0.638
Step: 413517, Episode: 378, Reward: -17.00, Epsilon: 0.637
Step: 414969, Episode: 379, Reward: -18.00, Epsilon: 0.636
Step: 416412, Episode: 380, Reward: -20.00, Epsilon: 0.634
Step: 417698, Episode: 381, Reward: -19.00, Epsilon: 0.633
Step: 419320, Episode: 382, Reward: -16.00, Epsilon: 0.632
Step: 421095, Episode: 383, Reward: -16.00, Epsilon: 0.630
Step: 422762, Episode: 384, Reward: -17.00, Epsilon: 0.629
Step: 424241, Episode: 385, Reward: -19.00, Epsilon: 0.627
Step: 425439, Episode: 386, Reward: -21.00, Epsilon: 0.626
Step: 426595, Episode: 387, Reward: -20.00, Epsilon: 0.625
Step: 427946, Episode: 388, Reward: -18.00, Epsilon: 0.624
Step: 429580, Episode: 389, Reward: -15.00, Epsilon: 0.622
Step: 430691, Episode: 390, Reward: -20.00, Epsilon: 0.621
Step: 431897, Episode: 391, Reward: -19.00, Epsilon: 0.620
Step: 433093, Episode: 392, Reward: -20.00, Epsilon: 0.619
Step: 434288, Episode: 393, Reward: -18.00, Epsilon: 0.618
Step: 435747, Episode: 394, Reward: -18.00, Epsilon: 0.617
Step: 436912, Episode: 395, Reward: -21.00, Epsilon: 0.616
Step: 438049, Episode: 396, Reward: -21.00, Epsilon: 0.615
Step: 439231, Episode: 397, Reward: -20.00, Epsilon: 0.614
Step: 440545, Episode: 398, Reward: -20.00, Epsilon: 0.613
Step: 441940, Episode: 399, Reward: -16.00, Epsilon: 0.611
Step: 443352, Episode: 400, Reward: -18.00, Epsilon: 0.610
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 400, Step 443352) ---
Avg Reward over 20 episodes: -13.35 (Duration: 38.62s)
--------------------------------------------------
Step: 444557, Episode: 401, Reward: -19.00, Epsilon: 0.609
Step: 446035, Episode: 402, Reward: -16.00, Epsilon: 0.608
Step: 446984, Episode: 403, Reward: -20.00, Epsilon: 0.607
Step: 448337, Episode: 404, Reward: -17.00, Epsilon: 0.605
Step: 450179, Episode: 405, Reward: -14.00, Epsilon: 0.604
Step: 451493, Episode: 406, Reward: -20.00, Epsilon: 0.603
Step: 452709, Episode: 407, Reward: -20.00, Epsilon: 0.602
Step: 453962, Episode: 408, Reward: -20.00, Epsilon: 0.600
Step: 455362, Episode: 409, Reward: -18.00, Epsilon: 0.599
Step: 456633, Episode: 410, Reward: -17.00, Epsilon: 0.598
Step: 458662, Episode: 411, Reward: -17.00, Epsilon: 0.596
Step: 459864, Episode: 412, Reward: -19.00, Epsilon: 0.595
Step: 461018, Episode: 413, Reward: -21.00, Epsilon: 0.594
Step: 462793, Episode: 414, Reward: -18.00, Epsilon: 0.592
Step: 464045, Episode: 415, Reward: -21.00, Epsilon: 0.591
Step: 465454, Episode: 416, Reward: -18.00, Epsilon: 0.590
Step: 466687, Episode: 417, Reward: -19.00, Epsilon: 0.589
Step: 467808, Episode: 418, Reward: -19.00, Epsilon: 0.588
Step: 468910, Episode: 419, Reward: -20.00, Epsilon: 0.587
Step: 469816, Episode: 420, Reward: -21.00, Epsilon: 0.586
Step: 471247, Episode: 421, Reward: -17.00, Epsilon: 0.585
Step: 472536, Episode: 422, Reward: -19.00, Epsilon: 0.584
Step: 474452, Episode: 423, Reward: -15.00, Epsilon: 0.582
Step: 475869, Episode: 424, Reward: -18.00, Epsilon: 0.581
Step: 477017, Episode: 425, Reward: -18.00, Epsilon: 0.580
Step: 478302, Episode: 426, Reward: -20.00, Epsilon: 0.579
Step: 479787, Episode: 427, Reward: -18.00, Epsilon: 0.577
Step: 480886, Episode: 428, Reward: -20.00, Epsilon: 0.576
Step: 482082, Episode: 429, Reward: -19.00, Epsilon: 0.575
Step: 483604, Episode: 430, Reward: -16.00, Epsilon: 0.574
Step: 484923, Episode: 431, Reward: -20.00, Epsilon: 0.573
Step: 486092, Episode: 432, Reward: -19.00, Epsilon: 0.572
Step: 487933, Episode: 433, Reward: -15.00, Epsilon: 0.570
Step: 489365, Episode: 434, Reward: -20.00, Epsilon: 0.569
Step: 490689, Episode: 435, Reward: -18.00, Epsilon: 0.567
Step: 492175, Episode: 436, Reward: -19.00, Epsilon: 0.566
Step: 493262, Episode: 437, Reward: -19.00, Epsilon: 0.565
Step: 494777, Episode: 438, Reward: -16.00, Epsilon: 0.564
Step: 496247, Episode: 439, Reward: -18.00, Epsilon: 0.562
Step: 497820, Episode: 440, Reward: -16.00, Epsilon: 0.561
Step: 499762, Episode: 441, Reward: -13.00, Epsilon: 0.559
Step: 501011, Episode: 442, Reward: -18.00, Epsilon: 0.558
Step: 502614, Episode: 443, Reward: -17.00, Epsilon: 0.557
Step: 503721, Episode: 444, Reward: -19.00, Epsilon: 0.556
Step: 505166, Episode: 445, Reward: -19.00, Epsilon: 0.554
Step: 506774, Episode: 446, Reward: -18.00, Epsilon: 0.553
Step: 508155, Episode: 447, Reward: -20.00, Epsilon: 0.552
Step: 509562, Episode: 448, Reward: -19.00, Epsilon: 0.550
Step: 510807, Episode: 449, Reward: -19.00, Epsilon: 0.549
Step: 512433, Episode: 450, Reward: -19.00, Epsilon: 0.548
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 450, Step 512433) ---
Avg Reward over 20 episodes: -9.20 (Duration: 48.40s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 513838, Episode: 451, Reward: -18.00, Epsilon: 0.547
Step: 515484, Episode: 452, Reward: -16.00, Epsilon: 0.545
Step: 516684, Episode: 453, Reward: -19.00, Epsilon: 0.544
Step: 518303, Episode: 454, Reward: -21.00, Epsilon: 0.543
Step: 519885, Episode: 455, Reward: -17.00, Epsilon: 0.541
Step: 521320, Episode: 456, Reward: -17.00, Epsilon: 0.540
Step: 522586, Episode: 457, Reward: -19.00, Epsilon: 0.539
Step: 523817, Episode: 458, Reward: -20.00, Epsilon: 0.538
Step: 525348, Episode: 459, Reward: -18.00, Epsilon: 0.536
Step: 527065, Episode: 460, Reward: -18.00, Epsilon: 0.535
Step: 528743, Episode: 461, Reward: -14.00, Epsilon: 0.533
Step: 529879, Episode: 462, Reward: -19.00, Epsilon: 0.532
Step: 531525, Episode: 463, Reward: -17.00, Epsilon: 0.531
Step: 533138, Episode: 464, Reward: -17.00, Epsilon: 0.529
Step: 534705, Episode: 465, Reward: -17.00, Epsilon: 0.528
Step: 536291, Episode: 466, Reward: -16.00, Epsilon: 0.526
Step: 537683, Episode: 467, Reward: -17.00, Epsilon: 0.525
Step: 539374, Episode: 468, Reward: -18.00, Epsilon: 0.524
Step: 540920, Episode: 469, Reward: -19.00, Epsilon: 0.522
Step: 542458, Episode: 470, Reward: -15.00, Epsilon: 0.521
Step: 543719, Episode: 471, Reward: -18.00, Epsilon: 0.520
Step: 544915, Episode: 472, Reward: -18.00, Epsilon: 0.519
Step: 546336, Episode: 473, Reward: -19.00, Epsilon: 0.517
Step: 547911, Episode: 474, Reward: -17.00, Epsilon: 0.516
Step: 549209, Episode: 475, Reward: -19.00, Epsilon: 0.515
Step: 550291, Episode: 476, Reward: -20.00, Epsilon: 0.514
Step: 551784, Episode: 477, Reward: -20.00, Epsilon: 0.512
Step: 553273, Episode: 478, Reward: -20.00, Epsilon: 0.511
Step: 555067, Episode: 479, Reward: -16.00, Epsilon: 0.509
Step: 556250, Episode: 480, Reward: -18.00, Epsilon: 0.508
Step: 557935, Episode: 481, Reward: -17.00, Epsilon: 0.507
Step: 559506, Episode: 482, Reward: -18.00, Epsilon: 0.505
Step: 561160, Episode: 483, Reward: -17.00, Epsilon: 0.504
Step: 562918, Episode: 484, Reward: -14.00, Epsilon: 0.502
Step: 564536, Episode: 485, Reward: -16.00, Epsilon: 0.501
Step: 566416, Episode: 486, Reward: -15.00, Epsilon: 0.499
Step: 568484, Episode: 487, Reward: -17.00, Epsilon: 0.497
Step: 570020, Episode: 488, Reward: -17.00, Epsilon: 0.496
Step: 571612, Episode: 489, Reward: -19.00, Epsilon: 0.495
Step: 573498, Episode: 490, Reward: -14.00, Epsilon: 0.493
Step: 575299, Episode: 491, Reward: -16.00, Epsilon: 0.491
Step: 576773, Episode: 492, Reward: -18.00, Epsilon: 0.490
Step: 579146, Episode: 493, Reward: -9.00, Epsilon: 0.488
Step: 580959, Episode: 494, Reward: -13.00, Epsilon: 0.486
Step: 582860, Episode: 495, Reward: -16.00, Epsilon: 0.484
Step: 584185, Episode: 496, Reward: -19.00, Epsilon: 0.483
Step: 585862, Episode: 497, Reward: -15.00, Epsilon: 0.482
Step: 587746, Episode: 498, Reward: -14.00, Epsilon: 0.480
Step: 589341, Episode: 499, Reward: -18.00, Epsilon: 0.479
Step: 590986, Episode: 500, Reward: -17.00, Epsilon: 0.477
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 500, Step 590986) ---
Avg Reward over 20 episodes: -11.70 (Duration: 44.50s)
--------------------------------------------------
Step: 592378, Episode: 501, Reward: -18.00, Epsilon: 0.476
Step: 594196, Episode: 502, Reward: -14.00, Epsilon: 0.474
Step: 595641, Episode: 503, Reward: -18.00, Epsilon: 0.473
Step: 597463, Episode: 504, Reward: -16.00, Epsilon: 0.471
Step: 598549, Episode: 505, Reward: -20.00, Epsilon: 0.470
Step: 600178, Episode: 506, Reward: -17.00, Epsilon: 0.469
Step: 601762, Episode: 507, Reward: -19.00, Epsilon: 0.467
Step: 603187, Episode: 508, Reward: -18.00, Epsilon: 0.466
Step: 605520, Episode: 509, Reward: -11.00, Epsilon: 0.464
Step: 607551, Episode: 510, Reward: -15.00, Epsilon: 0.462
Step: 608865, Episode: 511, Reward: -17.00, Epsilon: 0.461
Step: 610417, Episode: 512, Reward: -16.00, Epsilon: 0.460
Step: 612108, Episode: 513, Reward: -17.00, Epsilon: 0.458
Step: 613403, Episode: 514, Reward: -18.00, Epsilon: 0.457
Step: 615229, Episode: 515, Reward: -15.00, Epsilon: 0.455
Step: 616585, Episode: 516, Reward: -18.00, Epsilon: 0.454
Step: 618440, Episode: 517, Reward: -17.00, Epsilon: 0.452
Step: 619916, Episode: 518, Reward: -18.00, Epsilon: 0.451
Step: 621276, Episode: 519, Reward: -19.00, Epsilon: 0.450
Step: 622501, Episode: 520, Reward: -19.00, Epsilon: 0.449
Step: 624168, Episode: 521, Reward: -19.00, Epsilon: 0.447
Step: 625865, Episode: 522, Reward: -18.00, Epsilon: 0.446
Step: 627449, Episode: 523, Reward: -17.00, Epsilon: 0.444
Step: 629120, Episode: 524, Reward: -19.00, Epsilon: 0.443
Step: 630701, Episode: 525, Reward: -16.00, Epsilon: 0.441
Step: 632599, Episode: 526, Reward: -17.00, Epsilon: 0.440
Step: 634906, Episode: 527, Reward: -14.00, Epsilon: 0.438
Step: 636606, Episode: 528, Reward: -15.00, Epsilon: 0.436
Step: 638387, Episode: 529, Reward: -14.00, Epsilon: 0.434
Step: 640172, Episode: 530, Reward: -16.00, Epsilon: 0.433
Step: 642043, Episode: 531, Reward: -13.00, Epsilon: 0.431
Step: 644001, Episode: 532, Reward: -15.00, Epsilon: 0.429
Step: 645757, Episode: 533, Reward: -17.00, Epsilon: 0.428
Step: 647467, Episode: 534, Reward: -15.00, Epsilon: 0.426
Step: 649745, Episode: 535, Reward: -14.00, Epsilon: 0.424
Step: 651278, Episode: 536, Reward: -18.00, Epsilon: 0.423
Step: 653390, Episode: 537, Reward: -12.00, Epsilon: 0.421
Step: 654939, Episode: 538, Reward: -20.00, Epsilon: 0.420
Step: 656861, Episode: 539, Reward: -14.00, Epsilon: 0.418
Step: 658413, Episode: 540, Reward: -16.00, Epsilon: 0.416
Step: 660042, Episode: 541, Reward: -16.00, Epsilon: 0.415
Step: 661759, Episode: 542, Reward: -17.00, Epsilon: 0.413
Step: 663956, Episode: 543, Reward: -15.00, Epsilon: 0.411
Step: 665801, Episode: 544, Reward: -17.00, Epsilon: 0.410
Step: 667846, Episode: 545, Reward: -16.00, Epsilon: 0.408
Step: 669575, Episode: 546, Reward: -15.00, Epsilon: 0.406
Step: 670945, Episode: 547, Reward: -18.00, Epsilon: 0.405
Step: 672974, Episode: 548, Reward: -13.00, Epsilon: 0.403
Step: 674891, Episode: 549, Reward: -17.00, Epsilon: 0.402
Step: 676455, Episode: 550, Reward: -19.00, Epsilon: 0.400
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 550, Step 676455) ---
Avg Reward over 20 episodes: -9.45 (Duration: 44.56s)
--------------------------------------------------
Step: 678114, Episode: 551, Reward: -16.00, Epsilon: 0.399
Step: 680024, Episode: 552, Reward: -16.00, Epsilon: 0.397
Step: 681844, Episode: 553, Reward: -15.00, Epsilon: 0.395
Step: 683651, Episode: 554, Reward: -16.00, Epsilon: 0.394
Step: 685714, Episode: 555, Reward: -15.00, Epsilon: 0.392
Step: 687385, Episode: 556, Reward: -18.00, Epsilon: 0.390
Step: 689175, Episode: 557, Reward: -15.00, Epsilon: 0.389
Step: 691043, Episode: 558, Reward: -17.00, Epsilon: 0.387
Step: 693407, Episode: 559, Reward: -11.00, Epsilon: 0.385
Step: 694910, Episode: 560, Reward: -18.00, Epsilon: 0.384
Step: 696666, Episode: 561, Reward: -15.00, Epsilon: 0.382
Step: 698331, Episode: 562, Reward: -17.00, Epsilon: 0.381
Step: 700143, Episode: 563, Reward: -17.00, Epsilon: 0.379
Step: 702159, Episode: 564, Reward: -13.00, Epsilon: 0.377
Step: 703922, Episode: 565, Reward: -16.00, Epsilon: 0.375
Step: 705692, Episode: 566, Reward: -16.00, Epsilon: 0.374
Step: 707675, Episode: 567, Reward: -13.00, Epsilon: 0.372
Step: 709166, Episode: 568, Reward: -17.00, Epsilon: 0.371
Step: 711063, Episode: 569, Reward: -14.00, Epsilon: 0.369
Step: 712854, Episode: 570, Reward: -18.00, Epsilon: 0.367
Step: 715197, Episode: 571, Reward: -12.00, Epsilon: 0.365
Step: 717337, Episode: 572, Reward: -13.00, Epsilon: 0.363
Step: 719309, Episode: 573, Reward: -19.00, Epsilon: 0.362
Step: 721024, Episode: 574, Reward: -16.00, Epsilon: 0.360
Step: 723011, Episode: 575, Reward: -15.00, Epsilon: 0.358
Step: 724468, Episode: 576, Reward: -18.00, Epsilon: 0.357
Step: 725819, Episode: 577, Reward: -19.00, Epsilon: 0.356
Step: 728023, Episode: 578, Reward: -12.00, Epsilon: 0.354
Step: 730324, Episode: 579, Reward: -14.00, Epsilon: 0.352
Step: 732622, Episode: 580, Reward: -14.00, Epsilon: 0.350
Step: 734125, Episode: 581, Reward: -19.00, Epsilon: 0.348
Step: 736154, Episode: 582, Reward: -11.00, Epsilon: 0.346
Step: 737737, Episode: 583, Reward: -20.00, Epsilon: 0.345
Step: 739427, Episode: 584, Reward: -16.00, Epsilon: 0.344
Step: 740711, Episode: 585, Reward: -19.00, Epsilon: 0.342
Step: 742230, Episode: 586, Reward: -15.00, Epsilon: 0.341
Step: 743861, Episode: 587, Reward: -17.00, Epsilon: 0.340
Step: 745860, Episode: 588, Reward: -15.00, Epsilon: 0.338
Step: 747572, Episode: 589, Reward: -17.00, Epsilon: 0.336
Step: 749316, Episode: 590, Reward: -16.00, Epsilon: 0.335
Step: 750958, Episode: 591, Reward: -14.00, Epsilon: 0.333
Step: 752473, Episode: 592, Reward: -18.00, Epsilon: 0.332
Step: 755332, Episode: 593, Reward: -9.00, Epsilon: 0.329
Step: 757502, Episode: 594, Reward: -11.00, Epsilon: 0.327
Step: 759507, Episode: 595, Reward: -16.00, Epsilon: 0.325
Step: 762212, Episode: 596, Reward: -8.00, Epsilon: 0.323
Step: 764328, Episode: 597, Reward: -13.00, Epsilon: 0.321
Step: 766685, Episode: 598, Reward: -12.00, Epsilon: 0.319
Step: 768820, Episode: 599, Reward: -15.00, Epsilon: 0.317
Step: 770968, Episode: 600, Reward: -13.00, Epsilon: 0.315
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 600, Step 770968) ---
Avg Reward over 20 episodes: -8.45 (Duration: 45.33s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 773034, Episode: 601, Reward: -15.00, Epsilon: 0.313
Step: 775168, Episode: 602, Reward: -14.00, Epsilon: 0.311
Step: 776827, Episode: 603, Reward: -16.00, Epsilon: 0.310
Step: 779034, Episode: 604, Reward: -13.00, Epsilon: 0.308
Step: 781384, Episode: 605, Reward: -16.00, Epsilon: 0.306
Step: 783908, Episode: 606, Reward: -11.00, Epsilon: 0.303
Step: 785839, Episode: 607, Reward: -14.00, Epsilon: 0.302
Step: 787524, Episode: 608, Reward: -16.00, Epsilon: 0.300
Step: 789560, Episode: 609, Reward: -17.00, Epsilon: 0.298
Step: 791938, Episode: 610, Reward: -16.00, Epsilon: 0.296
Step: 793886, Episode: 611, Reward: -13.00, Epsilon: 0.295
Step: 796094, Episode: 612, Reward: -10.00, Epsilon: 0.293
Step: 797913, Episode: 613, Reward: -17.00, Epsilon: 0.291
Step: 800478, Episode: 614, Reward: -11.00, Epsilon: 0.289
Step: 803133, Episode: 615, Reward: -9.00, Epsilon: 0.286
Step: 804837, Episode: 616, Reward: -16.00, Epsilon: 0.285
Step: 807167, Episode: 617, Reward: -11.00, Epsilon: 0.283
Step: 809135, Episode: 618, Reward: -13.00, Epsilon: 0.281
Step: 811493, Episode: 619, Reward: -15.00, Epsilon: 0.279
Step: 813528, Episode: 620, Reward: -16.00, Epsilon: 0.277
Step: 815817, Episode: 621, Reward: -12.00, Epsilon: 0.275
Step: 818820, Episode: 622, Reward: -9.00, Epsilon: 0.272
Step: 820648, Episode: 623, Reward: -17.00, Epsilon: 0.270
Step: 822448, Episode: 624, Reward: -14.00, Epsilon: 0.269
Step: 824256, Episode: 625, Reward: -15.00, Epsilon: 0.267
Step: 825963, Episode: 626, Reward: -14.00, Epsilon: 0.266
Step: 828628, Episode: 627, Reward: -9.00, Epsilon: 0.263
Step: 830115, Episode: 628, Reward: -17.00, Epsilon: 0.262
Step: 832184, Episode: 629, Reward: -16.00, Epsilon: 0.260
Step: 834150, Episode: 630, Reward: -12.00, Epsilon: 0.258
Step: 836230, Episode: 631, Reward: -15.00, Epsilon: 0.256
Step: 838020, Episode: 632, Reward: -14.00, Epsilon: 0.255
Step: 840384, Episode: 633, Reward: -13.00, Epsilon: 0.253
Step: 842104, Episode: 634, Reward: -18.00, Epsilon: 0.251
Step: 844682, Episode: 635, Reward: -12.00, Epsilon: 0.249
Step: 846863, Episode: 636, Reward: -14.00, Epsilon: 0.247
Step: 848501, Episode: 637, Reward: -16.00, Epsilon: 0.245
Step: 850597, Episode: 638, Reward: -15.00, Epsilon: 0.243
Step: 852424, Episode: 639, Reward: -14.00, Epsilon: 0.242
Step: 854648, Episode: 640, Reward: -14.00, Epsilon: 0.240
Step: 857124, Episode: 641, Reward: -15.00, Epsilon: 0.238
Step: 859460, Episode: 642, Reward: -14.00, Epsilon: 0.235
Step: 861231, Episode: 643, Reward: -13.00, Epsilon: 0.234
Step: 863519, Episode: 644, Reward: -15.00, Epsilon: 0.232
Step: 865837, Episode: 645, Reward: -11.00, Epsilon: 0.230
Step: 868754, Episode: 646, Reward: -9.00, Epsilon: 0.227
Step: 870905, Episode: 647, Reward: -12.00, Epsilon: 0.225
Step: 873458, Episode: 648, Reward: -8.00, Epsilon: 0.223
Step: 876139, Episode: 649, Reward: -10.00, Epsilon: 0.220
Step: 878231, Episode: 650, Reward: -14.00, Epsilon: 0.219
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 650, Step 878231) ---
Avg Reward over 20 episodes: -7.10 (Duration: 46.80s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 880705, Episode: 651, Reward: -12.00, Epsilon: 0.216
Step: 882955, Episode: 652, Reward: -14.00, Epsilon: 0.214
Step: 885451, Episode: 653, Reward: -9.00, Epsilon: 0.212
Step: 888049, Episode: 654, Reward: -11.00, Epsilon: 0.210
Step: 891569, Episode: 655, Reward: -4.00, Epsilon: 0.207
Step: 893893, Episode: 656, Reward: -10.00, Epsilon: 0.204
Step: 896609, Episode: 657, Reward: -10.00, Epsilon: 0.202
Step: 899255, Episode: 658, Reward: -7.00, Epsilon: 0.200
Step: 901501, Episode: 659, Reward: -15.00, Epsilon: 0.198
Step: 903902, Episode: 660, Reward: -9.00, Epsilon: 0.195
Step: 906383, Episode: 661, Reward: -12.00, Epsilon: 0.193
Step: 908670, Episode: 662, Reward: -12.00, Epsilon: 0.191
Step: 910964, Episode: 663, Reward: -12.00, Epsilon: 0.189
Step: 913703, Episode: 664, Reward: -7.00, Epsilon: 0.187
Step: 915871, Episode: 665, Reward: -14.00, Epsilon: 0.185
Step: 918465, Episode: 666, Reward: -8.00, Epsilon: 0.182
Step: 920835, Episode: 667, Reward: -8.00, Epsilon: 0.180
Step: 924223, Episode: 668, Reward: -2.00, Epsilon: 0.177
Step: 926786, Episode: 669, Reward: -11.00, Epsilon: 0.175
Step: 929591, Episode: 670, Reward: -9.00, Epsilon: 0.172
Step: 932605, Episode: 671, Reward: -3.00, Epsilon: 0.170
Step: 935022, Episode: 672, Reward: -11.00, Epsilon: 0.167
Step: 937795, Episode: 673, Reward: -9.00, Epsilon: 0.165
Step: 940731, Episode: 674, Reward: -2.00, Epsilon: 0.162
Step: 942847, Episode: 675, Reward: -14.00, Epsilon: 0.160
Step: 945594, Episode: 676, Reward: -9.00, Epsilon: 0.158
Step: 948525, Episode: 677, Reward: -4.00, Epsilon: 0.155
Step: 951212, Episode: 678, Reward: -6.00, Epsilon: 0.153
Step: 953456, Episode: 679, Reward: -12.00, Epsilon: 0.151
Step: 956277, Episode: 680, Reward: -11.00, Epsilon: 0.148
Step: 958787, Episode: 681, Reward: -7.00, Epsilon: 0.146
Step: 961671, Episode: 682, Reward: -9.00, Epsilon: 0.143
Step: 964410, Episode: 683, Reward: -6.00, Epsilon: 0.141
Step: 967057, Episode: 684, Reward: -9.00, Epsilon: 0.139
Step: 970085, Episode: 685, Reward: -7.00, Epsilon: 0.136
Step: 972620, Episode: 686, Reward: -8.00, Epsilon: 0.134
Step: 975632, Episode: 687, Reward: -9.00, Epsilon: 0.131
Step: 978063, Episode: 688, Reward: -10.00, Epsilon: 0.129
Step: 980843, Episode: 689, Reward: -9.00, Epsilon: 0.126
Step: 984076, Episode: 690, Reward: 5.00, Epsilon: 0.123
Step: 986905, Episode: 691, Reward: -5.00, Epsilon: 0.121
Step: 989457, Episode: 692, Reward: -9.00, Epsilon: 0.118
Step: 992358, Episode: 693, Reward: -10.00, Epsilon: 0.116
Step: 995223, Episode: 694, Reward: -7.00, Epsilon: 0.113
Step: 997992, Episode: 695, Reward: -7.00, Epsilon: 0.111
Step: 1000528, Episode: 696, Reward: -12.00, Epsilon: 0.109
Step: 1003340, Episode: 697, Reward: -9.00, Epsilon: 0.106
Step: 1005720, Episode: 698, Reward: -14.00, Epsilon: 0.104
Step: 1009197, Episode: 699, Reward: -2.00, Epsilon: 0.101
Step: 1011858, Episode: 700, Reward: -9.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 700, Step 1011858) ---
Avg Reward over 20 episodes: -8.60 (Duration: 42.24s)
--------------------------------------------------
Step: 1014448, Episode: 701, Reward: -9.00, Epsilon: 0.100
Step: 1016853, Episode: 702, Reward: -11.00, Epsilon: 0.100
Step: 1019531, Episode: 703, Reward: -9.00, Epsilon: 0.100
Step: 1022451, Episode: 704, Reward: -6.00, Epsilon: 0.100
Step: 1025610, Episode: 705, Reward: -4.00, Epsilon: 0.100
Step: 1028586, Episode: 706, Reward: -3.00, Epsilon: 0.100
Step: 1031875, Episode: 707, Reward: -2.00, Epsilon: 0.100
Step: 1035234, Episode: 708, Reward: -5.00, Epsilon: 0.100
Step: 1038429, Episode: 709, Reward: 3.00, Epsilon: 0.100
Step: 1041252, Episode: 710, Reward: -8.00, Epsilon: 0.100
Step: 1044359, Episode: 711, Reward: -5.00, Epsilon: 0.100
Step: 1047682, Episode: 712, Reward: 5.00, Epsilon: 0.100
Step: 1051200, Episode: 713, Reward: -5.00, Epsilon: 0.100
Step: 1054403, Episode: 714, Reward: -5.00, Epsilon: 0.100
Step: 1057436, Episode: 715, Reward: -5.00, Epsilon: 0.100
Step: 1059927, Episode: 716, Reward: -8.00, Epsilon: 0.100
Step: 1062826, Episode: 717, Reward: -7.00, Epsilon: 0.100
Step: 1066162, Episode: 718, Reward: -3.00, Epsilon: 0.100
Step: 1068746, Episode: 719, Reward: -8.00, Epsilon: 0.100
Step: 1071510, Episode: 720, Reward: -8.00, Epsilon: 0.100
Step: 1074709, Episode: 721, Reward: -7.00, Epsilon: 0.100
Step: 1078279, Episode: 722, Reward: -1.00, Epsilon: 0.100
Step: 1080836, Episode: 723, Reward: -5.00, Epsilon: 0.100
Step: 1083813, Episode: 724, Reward: 6.00, Epsilon: 0.100
Step: 1086491, Episode: 725, Reward: -7.00, Epsilon: 0.100
Step: 1089437, Episode: 726, Reward: -6.00, Epsilon: 0.100
Step: 1092509, Episode: 727, Reward: -6.00, Epsilon: 0.100
Step: 1095599, Episode: 728, Reward: -5.00, Epsilon: 0.100
Step: 1098623, Episode: 729, Reward: -3.00, Epsilon: 0.100
Step: 1100847, Episode: 730, Reward: -12.00, Epsilon: 0.100
Step: 1103842, Episode: 731, Reward: -8.00, Epsilon: 0.100
Step: 1106416, Episode: 732, Reward: -11.00, Epsilon: 0.100
Step: 1109345, Episode: 733, Reward: -5.00, Epsilon: 0.100
Step: 1112396, Episode: 734, Reward: -4.00, Epsilon: 0.100
Step: 1115443, Episode: 735, Reward: -5.00, Epsilon: 0.100
Step: 1118643, Episode: 736, Reward: 4.00, Epsilon: 0.100
Step: 1121967, Episode: 737, Reward: -1.00, Epsilon: 0.100
Step: 1125530, Episode: 738, Reward: -1.00, Epsilon: 0.100
Step: 1128735, Episode: 739, Reward: 3.00, Epsilon: 0.100
Step: 1131279, Episode: 740, Reward: 8.00, Epsilon: 0.100
Step: 1133828, Episode: 741, Reward: -10.00, Epsilon: 0.100
Step: 1137244, Episode: 742, Reward: -5.00, Epsilon: 0.100
Step: 1140313, Episode: 743, Reward: -7.00, Epsilon: 0.100
Step: 1142785, Episode: 744, Reward: -13.00, Epsilon: 0.100
Step: 1145562, Episode: 745, Reward: -6.00, Epsilon: 0.100
Step: 1148913, Episode: 746, Reward: -7.00, Epsilon: 0.100
Step: 1152488, Episode: 747, Reward: 3.00, Epsilon: 0.100
Step: 1155170, Episode: 748, Reward: -6.00, Epsilon: 0.100
Step: 1158662, Episode: 749, Reward: 1.00, Epsilon: 0.100
Step: 1161992, Episode: 750, Reward: -2.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 750, Step 1161992) ---
Avg Reward over 20 episodes: 0.20 (Duration: 53.57s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1165167, Episode: 751, Reward: -3.00, Epsilon: 0.100
Step: 1168262, Episode: 752, Reward: -8.00, Epsilon: 0.100
Step: 1171066, Episode: 753, Reward: -8.00, Epsilon: 0.100
Step: 1174431, Episode: 754, Reward: -2.00, Epsilon: 0.100
Step: 1177674, Episode: 755, Reward: 8.00, Epsilon: 0.100
Step: 1180314, Episode: 756, Reward: -10.00, Epsilon: 0.100
Step: 1183242, Episode: 757, Reward: -4.00, Epsilon: 0.100
Step: 1186283, Episode: 758, Reward: -6.00, Epsilon: 0.100
