Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 379583, Episode: 380, Reward: -20.00, Epsilon: 0.667
Step: 380694, Episode: 381, Reward: -21.00, Epsilon: 0.666
Step: 381731, Episode: 382, Reward: -20.00, Epsilon: 0.665
Step: 382906, Episode: 383, Reward: -19.00, Epsilon: 0.664
Step: 383823, Episode: 384, Reward: -21.00, Epsilon: 0.664
Step: 384701, Episode: 385, Reward: -21.00, Epsilon: 0.663
Step: 385663, Episode: 386, Reward: -21.00, Epsilon: 0.662
Step: 386657, Episode: 387, Reward: -19.00, Epsilon: 0.661
Step: 387733, Episode: 388, Reward: -20.00, Epsilon: 0.660
Step: 388860, Episode: 389, Reward: -20.00, Epsilon: 0.659
Step: 389809, Episode: 390, Reward: -20.00, Epsilon: 0.658
Step: 390741, Episode: 391, Reward: -20.00, Epsilon: 0.657
Step: 391824, Episode: 392, Reward: -20.00, Epsilon: 0.656
Step: 392848, Episode: 393, Reward: -20.00, Epsilon: 0.655
Step: 393876, Episode: 394, Reward: -19.00, Epsilon: 0.655
Step: 395085, Episode: 395, Reward: -19.00, Epsilon: 0.653
Step: 396053, Episode: 396, Reward: -21.00, Epsilon: 0.653
Step: 397127, Episode: 397, Reward: -19.00, Epsilon: 0.652
Step: 398153, Episode: 398, Reward: -19.00, Epsilon: 0.651
Step: 399062, Episode: 399, Reward: -21.00, Epsilon: 0.650
Step: 400202, Episode: 400, Reward: -17.00, Epsilon: 0.649
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 400, Step 400202) ---
Avg Reward over 20 episodes: -19.05 (Duration: 20.69s)
--------------------------------------------------
Step: 401372, Episode: 401, Reward: -19.00, Epsilon: 0.648
Step: 402294, Episode: 402, Reward: -20.00, Epsilon: 0.647
Step: 403378, Episode: 403, Reward: -20.00, Epsilon: 0.646
Step: 404427, Episode: 404, Reward: -20.00, Epsilon: 0.645
Step: 405462, Episode: 405, Reward: -20.00, Epsilon: 0.644
Step: 406561, Episode: 406, Reward: -19.00, Epsilon: 0.643
Step: 407690, Episode: 407, Reward: -19.00, Epsilon: 0.642
Step: 408679, Episode: 408, Reward: -21.00, Epsilon: 0.641
Step: 409762, Episode: 409, Reward: -20.00, Epsilon: 0.640
Step: 410642, Episode: 410, Reward: -21.00, Epsilon: 0.639
Step: 411630, Episode: 411, Reward: -20.00, Epsilon: 0.639
Step: 412615, Episode: 412, Reward: -20.00, Epsilon: 0.638
Step: 413795, Episode: 413, Reward: -18.00, Epsilon: 0.637
Step: 414788, Episode: 414, Reward: -20.00, Epsilon: 0.636
Step: 415810, Episode: 415, Reward: -20.00, Epsilon: 0.635
Step: 416699, Episode: 416, Reward: -20.00, Epsilon: 0.634
Step: 417823, Episode: 417, Reward: -18.00, Epsilon: 0.633
Step: 418849, Episode: 418, Reward: -20.00, Epsilon: 0.632
Step: 419755, Episode: 419, Reward: -21.00, Epsilon: 0.631
Step: 421016, Episode: 420, Reward: -19.00, Epsilon: 0.630
Step: 422125, Episode: 421, Reward: -20.00, Epsilon: 0.629
Step: 423472, Episode: 422, Reward: -18.00, Epsilon: 0.628
Step: 424720, Episode: 423, Reward: -18.00, Epsilon: 0.627
Step: 425860, Episode: 424, Reward: -20.00, Epsilon: 0.626
Step: 426944, Episode: 425, Reward: -20.00, Epsilon: 0.625
Step: 428184, Episode: 426, Reward: -17.00, Epsilon: 0.624
Step: 429072, Episode: 427, Reward: -21.00, Epsilon: 0.623
Step: 430126, Episode: 428, Reward: -19.00, Epsilon: 0.622
Step: 431186, Episode: 429, Reward: -21.00, Epsilon: 0.621
Step: 432406, Episode: 430, Reward: -20.00, Epsilon: 0.620
Step: 433356, Episode: 431, Reward: -20.00, Epsilon: 0.619
Step: 434208, Episode: 432, Reward: -21.00, Epsilon: 0.618
Step: 435384, Episode: 433, Reward: -17.00, Epsilon: 0.617
Step: 436354, Episode: 434, Reward: -21.00, Epsilon: 0.616
Step: 437536, Episode: 435, Reward: -19.00, Epsilon: 0.615
Step: 438524, Episode: 436, Reward: -21.00, Epsilon: 0.614
Step: 439578, Episode: 437, Reward: -20.00, Epsilon: 0.613
Step: 440695, Episode: 438, Reward: -19.00, Epsilon: 0.612
Step: 441751, Episode: 439, Reward: -19.00, Epsilon: 0.611
Step: 442873, Episode: 440, Reward: -21.00, Epsilon: 0.610
Step: 443712, Episode: 441, Reward: -21.00, Epsilon: 0.610
Step: 445038, Episode: 442, Reward: -19.00, Epsilon: 0.608
Step: 446244, Episode: 443, Reward: -18.00, Epsilon: 0.607
Step: 447318, Episode: 444, Reward: -21.00, Epsilon: 0.606
Step: 448414, Episode: 445, Reward: -19.00, Epsilon: 0.605
Step: 449357, Episode: 446, Reward: -19.00, Epsilon: 0.605
Step: 450486, Episode: 447, Reward: -17.00, Epsilon: 0.604
Step: 451557, Episode: 448, Reward: -19.00, Epsilon: 0.603
Step: 452918, Episode: 449, Reward: -18.00, Epsilon: 0.601
Step: 454012, Episode: 450, Reward: -19.00, Epsilon: 0.600
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 450, Step 454012) ---
Avg Reward over 20 episodes: -19.05 (Duration: 20.06s)
--------------------------------------------------
Step: 455214, Episode: 451, Reward: -18.00, Epsilon: 0.599
Step: 456313, Episode: 452, Reward: -20.00, Epsilon: 0.598
Step: 457512, Episode: 453, Reward: -19.00, Epsilon: 0.597
Step: 458686, Episode: 454, Reward: -19.00, Epsilon: 0.596
Step: 459792, Episode: 455, Reward: -18.00, Epsilon: 0.595
Step: 460923, Episode: 456, Reward: -20.00, Epsilon: 0.594
Step: 462177, Episode: 457, Reward: -16.00, Epsilon: 0.593
Step: 463404, Episode: 458, Reward: -19.00, Epsilon: 0.592
Step: 464456, Episode: 459, Reward: -20.00, Epsilon: 0.591
Step: 465788, Episode: 460, Reward: -18.00, Epsilon: 0.590
Step: 466767, Episode: 461, Reward: -20.00, Epsilon: 0.589
Step: 467646, Episode: 462, Reward: -21.00, Epsilon: 0.588
Step: 468779, Episode: 463, Reward: -19.00, Epsilon: 0.587
Step: 469721, Episode: 464, Reward: -21.00, Epsilon: 0.586
Step: 470818, Episode: 465, Reward: -20.00, Epsilon: 0.585
Step: 471984, Episode: 466, Reward: -19.00, Epsilon: 0.584
Step: 473174, Episode: 467, Reward: -18.00, Epsilon: 0.583
Step: 474349, Episode: 468, Reward: -20.00, Epsilon: 0.582
Step: 475450, Episode: 469, Reward: -18.00, Epsilon: 0.581
Step: 476604, Episode: 470, Reward: -18.00, Epsilon: 0.580
Step: 477629, Episode: 471, Reward: -20.00, Epsilon: 0.579
Step: 478693, Episode: 472, Reward: -21.00, Epsilon: 0.578
Step: 479720, Episode: 473, Reward: -19.00, Epsilon: 0.577
Step: 480689, Episode: 474, Reward: -20.00, Epsilon: 0.576
Step: 481736, Episode: 475, Reward: -21.00, Epsilon: 0.575
Step: 482719, Episode: 476, Reward: -20.00, Epsilon: 0.575
Step: 483858, Episode: 477, Reward: -18.00, Epsilon: 0.574
Step: 484940, Episode: 478, Reward: -19.00, Epsilon: 0.573
Step: 486125, Episode: 479, Reward: -20.00, Epsilon: 0.571
Step: 487185, Episode: 480, Reward: -21.00, Epsilon: 0.571
Step: 488049, Episode: 481, Reward: -21.00, Epsilon: 0.570
Step: 489154, Episode: 482, Reward: -19.00, Epsilon: 0.569
Step: 490132, Episode: 483, Reward: -20.00, Epsilon: 0.568
Step: 491255, Episode: 484, Reward: -19.00, Epsilon: 0.567
Step: 492342, Episode: 485, Reward: -21.00, Epsilon: 0.566
Step: 493652, Episode: 486, Reward: -18.00, Epsilon: 0.565
Step: 494726, Episode: 487, Reward: -19.00, Epsilon: 0.564
Step: 495596, Episode: 488, Reward: -21.00, Epsilon: 0.563
Step: 496603, Episode: 489, Reward: -20.00, Epsilon: 0.562
Step: 497634, Episode: 490, Reward: -19.00, Epsilon: 0.561
Step: 498789, Episode: 491, Reward: -20.00, Epsilon: 0.560
Step: 499629, Episode: 492, Reward: -21.00, Epsilon: 0.559
Step: 500642, Episode: 493, Reward: -20.00, Epsilon: 0.558
Step: 502055, Episode: 494, Reward: -17.00, Epsilon: 0.557
Step: 503352, Episode: 495, Reward: -17.00, Epsilon: 0.556
Step: 504449, Episode: 496, Reward: -20.00, Epsilon: 0.555
Step: 505547, Episode: 497, Reward: -19.00, Epsilon: 0.554
Step: 506525, Episode: 498, Reward: -20.00, Epsilon: 0.553
Step: 507919, Episode: 499, Reward: -18.00, Epsilon: 0.552
Step: 508851, Episode: 500, Reward: -20.00, Epsilon: 0.551
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 500, Step 508851) ---
Avg Reward over 20 episodes: -19.25 (Duration: 19.63s)
--------------------------------------------------
Step: 510170, Episode: 501, Reward: -19.00, Epsilon: 0.550
Step: 511422, Episode: 502, Reward: -18.00, Epsilon: 0.549
Step: 512576, Episode: 503, Reward: -20.00, Epsilon: 0.548
Step: 513584, Episode: 504, Reward: -20.00, Epsilon: 0.547
Step: 514535, Episode: 505, Reward: -21.00, Epsilon: 0.546
Step: 515479, Episode: 506, Reward: -21.00, Epsilon: 0.545
Step: 516827, Episode: 507, Reward: -18.00, Epsilon: 0.544
Step: 517947, Episode: 508, Reward: -19.00, Epsilon: 0.543
Step: 518998, Episode: 509, Reward: -19.00, Epsilon: 0.542
Step: 520161, Episode: 510, Reward: -19.00, Epsilon: 0.541
Step: 521581, Episode: 511, Reward: -20.00, Epsilon: 0.540
Step: 522509, Episode: 512, Reward: -21.00, Epsilon: 0.539
Step: 523843, Episode: 513, Reward: -19.00, Epsilon: 0.538
Step: 524840, Episode: 514, Reward: -20.00, Epsilon: 0.537
Step: 525870, Episode: 515, Reward: -21.00, Epsilon: 0.536
Step: 527054, Episode: 516, Reward: -19.00, Epsilon: 0.535
Step: 527931, Episode: 517, Reward: -21.00, Epsilon: 0.534
Step: 529020, Episode: 518, Reward: -19.00, Epsilon: 0.533
Step: 530106, Episode: 519, Reward: -19.00, Epsilon: 0.532
Step: 531093, Episode: 520, Reward: -20.00, Epsilon: 0.531
Step: 532143, Episode: 521, Reward: -21.00, Epsilon: 0.530
Step: 533559, Episode: 522, Reward: -19.00, Epsilon: 0.529
Step: 534522, Episode: 523, Reward: -20.00, Epsilon: 0.528
Step: 535560, Episode: 524, Reward: -19.00, Epsilon: 0.527
Step: 536791, Episode: 525, Reward: -19.00, Epsilon: 0.526
Step: 538127, Episode: 526, Reward: -17.00, Epsilon: 0.525
Step: 539301, Episode: 527, Reward: -18.00, Epsilon: 0.524
Step: 540554, Episode: 528, Reward: -19.00, Epsilon: 0.523
Step: 541453, Episode: 529, Reward: -21.00, Epsilon: 0.522
Step: 542449, Episode: 530, Reward: -19.00, Epsilon: 0.521
Step: 543398, Episode: 531, Reward: -20.00, Epsilon: 0.520
Step: 544502, Episode: 532, Reward: -20.00, Epsilon: 0.519
Step: 545615, Episode: 533, Reward: -20.00, Epsilon: 0.518
Step: 546743, Episode: 534, Reward: -20.00, Epsilon: 0.517
Step: 547818, Episode: 535, Reward: -21.00, Epsilon: 0.516
Step: 548934, Episode: 536, Reward: -18.00, Epsilon: 0.515
Step: 550131, Episode: 537, Reward: -20.00, Epsilon: 0.514
Step: 551183, Episode: 538, Reward: -21.00, Epsilon: 0.513
Step: 552224, Episode: 539, Reward: -20.00, Epsilon: 0.512
Step: 553322, Episode: 540, Reward: -20.00, Epsilon: 0.511
Step: 554302, Episode: 541, Reward: -20.00, Epsilon: 0.510
Step: 555514, Episode: 542, Reward: -20.00, Epsilon: 0.509
Step: 556642, Episode: 543, Reward: -21.00, Epsilon: 0.508
Step: 557824, Episode: 544, Reward: -18.00, Epsilon: 0.507
Step: 559088, Episode: 545, Reward: -21.00, Epsilon: 0.506
Step: 560237, Episode: 546, Reward: -21.00, Epsilon: 0.505
Step: 561468, Episode: 547, Reward: -19.00, Epsilon: 0.504
Step: 562430, Episode: 548, Reward: -20.00, Epsilon: 0.503
Step: 563701, Episode: 549, Reward: -20.00, Epsilon: 0.502
Step: 564974, Episode: 550, Reward: -17.00, Epsilon: 0.501
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 550, Step 564974) ---
Avg Reward over 20 episodes: -18.15 (Duration: 22.21s)
--------------------------------------------------
Step: 566102, Episode: 551, Reward: -20.00, Epsilon: 0.500
Step: 567476, Episode: 552, Reward: -20.00, Epsilon: 0.498
Step: 568861, Episode: 553, Reward: -19.00, Epsilon: 0.497
Step: 569909, Episode: 554, Reward: -21.00, Epsilon: 0.496
Step: 571203, Episode: 555, Reward: -20.00, Epsilon: 0.495
Step: 572231, Episode: 556, Reward: -20.00, Epsilon: 0.494
Step: 573249, Episode: 557, Reward: -21.00, Epsilon: 0.493
Step: 574536, Episode: 558, Reward: -18.00, Epsilon: 0.492
Step: 575876, Episode: 559, Reward: -21.00, Epsilon: 0.491
Step: 576981, Episode: 560, Reward: -20.00, Epsilon: 0.490
Step: 578093, Episode: 561, Reward: -21.00, Epsilon: 0.489
Step: 579544, Episode: 562, Reward: -17.00, Epsilon: 0.487
Step: 580834, Episode: 563, Reward: -19.00, Epsilon: 0.486
Step: 581780, Episode: 564, Reward: -21.00, Epsilon: 0.485
Step: 582973, Episode: 565, Reward: -18.00, Epsilon: 0.484
Step: 583948, Episode: 566, Reward: -19.00, Epsilon: 0.483
Step: 585277, Episode: 567, Reward: -17.00, Epsilon: 0.482
Step: 586544, Episode: 568, Reward: -18.00, Epsilon: 0.481
Step: 587775, Episode: 569, Reward: -21.00, Epsilon: 0.480
Step: 588991, Episode: 570, Reward: -20.00, Epsilon: 0.479
Step: 590698, Episode: 571, Reward: -18.00, Epsilon: 0.477
Step: 591755, Episode: 572, Reward: -19.00, Epsilon: 0.476
Step: 592935, Episode: 573, Reward: -21.00, Epsilon: 0.475
Step: 593939, Episode: 574, Reward: -21.00, Epsilon: 0.474
Step: 595188, Episode: 575, Reward: -20.00, Epsilon: 0.473
Step: 596515, Episode: 576, Reward: -19.00, Epsilon: 0.472
Step: 597912, Episode: 577, Reward: -18.00, Epsilon: 0.471
Step: 598989, Episode: 578, Reward: -21.00, Epsilon: 0.470
Step: 600598, Episode: 579, Reward: -18.00, Epsilon: 0.468
Step: 601969, Episode: 580, Reward: -18.00, Epsilon: 0.467
Step: 603087, Episode: 581, Reward: -21.00, Epsilon: 0.466
Step: 604469, Episode: 582, Reward: -20.00, Epsilon: 0.465
Step: 605815, Episode: 583, Reward: -17.00, Epsilon: 0.464
Step: 607337, Episode: 584, Reward: -17.00, Epsilon: 0.462
Step: 608421, Episode: 585, Reward: -20.00, Epsilon: 0.461
Step: 609892, Episode: 586, Reward: -17.00, Epsilon: 0.460
Step: 611038, Episode: 587, Reward: -19.00, Epsilon: 0.459
Step: 612299, Episode: 588, Reward: -19.00, Epsilon: 0.458
Step: 613614, Episode: 589, Reward: -18.00, Epsilon: 0.457
Step: 614948, Episode: 590, Reward: -17.00, Epsilon: 0.456
Step: 616749, Episode: 591, Reward: -15.00, Epsilon: 0.454
Step: 617766, Episode: 592, Reward: -19.00, Epsilon: 0.453
Step: 619041, Episode: 593, Reward: -19.00, Epsilon: 0.452
Step: 620274, Episode: 594, Reward: -19.00, Epsilon: 0.451
Step: 621771, Episode: 595, Reward: -21.00, Epsilon: 0.449
Step: 622977, Episode: 596, Reward: -19.00, Epsilon: 0.448
Step: 624209, Episode: 597, Reward: -19.00, Epsilon: 0.447
Step: 625507, Episode: 598, Reward: -19.00, Epsilon: 0.446
Step: 626853, Episode: 599, Reward: -19.00, Epsilon: 0.445
Step: 628209, Episode: 600, Reward: -18.00, Epsilon: 0.444
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 600, Step 628209) ---
Avg Reward over 20 episodes: -18.30 (Duration: 27.75s)
--------------------------------------------------
Step: 629476, Episode: 601, Reward: -19.00, Epsilon: 0.442
Step: 630669, Episode: 602, Reward: -20.00, Epsilon: 0.441
Step: 632021, Episode: 603, Reward: -19.00, Epsilon: 0.440
Step: 633099, Episode: 604, Reward: -20.00, Epsilon: 0.439
Step: 634425, Episode: 605, Reward: -19.00, Epsilon: 0.438
Step: 636002, Episode: 606, Reward: -20.00, Epsilon: 0.437
Step: 637633, Episode: 607, Reward: -14.00, Epsilon: 0.435
Step: 638769, Episode: 608, Reward: -20.00, Epsilon: 0.434
Step: 639979, Episode: 609, Reward: -18.00, Epsilon: 0.433
Step: 641375, Episode: 610, Reward: -18.00, Epsilon: 0.432
Step: 642649, Episode: 611, Reward: -20.00, Epsilon: 0.431
Step: 643994, Episode: 612, Reward: -17.00, Epsilon: 0.429
Step: 645238, Episode: 613, Reward: -20.00, Epsilon: 0.428
Step: 646787, Episode: 614, Reward: -19.00, Epsilon: 0.427
Step: 648167, Episode: 615, Reward: -19.00, Epsilon: 0.426
Step: 649597, Episode: 616, Reward: -18.00, Epsilon: 0.424
Step: 651193, Episode: 617, Reward: -19.00, Epsilon: 0.423
Step: 652273, Episode: 618, Reward: -21.00, Epsilon: 0.422
Step: 653996, Episode: 619, Reward: -18.00, Epsilon: 0.420
Step: 655424, Episode: 620, Reward: -19.00, Epsilon: 0.419
Step: 656564, Episode: 621, Reward: -18.00, Epsilon: 0.418
Step: 658074, Episode: 622, Reward: -16.00, Epsilon: 0.417
Step: 659387, Episode: 623, Reward: -18.00, Epsilon: 0.416
Step: 660871, Episode: 624, Reward: -18.00, Epsilon: 0.414
Step: 662344, Episode: 625, Reward: -18.00, Epsilon: 0.413
Step: 663763, Episode: 626, Reward: -19.00, Epsilon: 0.412
Step: 665307, Episode: 627, Reward: -18.00, Epsilon: 0.410
Step: 666569, Episode: 628, Reward: -17.00, Epsilon: 0.409
Step: 667935, Episode: 629, Reward: -20.00, Epsilon: 0.408
Step: 669504, Episode: 630, Reward: -15.00, Epsilon: 0.406
Step: 670651, Episode: 631, Reward: -20.00, Epsilon: 0.405
Step: 672159, Episode: 632, Reward: -18.00, Epsilon: 0.404
Step: 673431, Episode: 633, Reward: -20.00, Epsilon: 0.403
Step: 674432, Episode: 634, Reward: -21.00, Epsilon: 0.402
Step: 675789, Episode: 635, Reward: -20.00, Epsilon: 0.401
Step: 677269, Episode: 636, Reward: -17.00, Epsilon: 0.399
Step: 678515, Episode: 637, Reward: -17.00, Epsilon: 0.398
Step: 679755, Episode: 638, Reward: -20.00, Epsilon: 0.397
Step: 680962, Episode: 639, Reward: -20.00, Epsilon: 0.396
Step: 682578, Episode: 640, Reward: -15.00, Epsilon: 0.395
Step: 683963, Episode: 641, Reward: -18.00, Epsilon: 0.393
Step: 685160, Episode: 642, Reward: -19.00, Epsilon: 0.392
Step: 686385, Episode: 643, Reward: -19.00, Epsilon: 0.391
Step: 687709, Episode: 644, Reward: -19.00, Epsilon: 0.390
Step: 689198, Episode: 645, Reward: -18.00, Epsilon: 0.389
Step: 690920, Episode: 646, Reward: -18.00, Epsilon: 0.387
Step: 692343, Episode: 647, Reward: -18.00, Epsilon: 0.386
Step: 693687, Episode: 648, Reward: -20.00, Epsilon: 0.385
Step: 694792, Episode: 649, Reward: -20.00, Epsilon: 0.384
Step: 695931, Episode: 650, Reward: -21.00, Epsilon: 0.383
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 650, Step 695931) ---
Avg Reward over 20 episodes: -17.15 (Duration: 30.66s)
--------------------------------------------------
Step: 697089, Episode: 651, Reward: -19.00, Epsilon: 0.382
Step: 698509, Episode: 652, Reward: -19.00, Epsilon: 0.380
Step: 700147, Episode: 653, Reward: -18.00, Epsilon: 0.379
Step: 701614, Episode: 654, Reward: -17.00, Epsilon: 0.378
Step: 703066, Episode: 655, Reward: -18.00, Epsilon: 0.376
Step: 704356, Episode: 656, Reward: -19.00, Epsilon: 0.375
Step: 705394, Episode: 657, Reward: -21.00, Epsilon: 0.374
Step: 707347, Episode: 658, Reward: -15.00, Epsilon: 0.372
Step: 708780, Episode: 659, Reward: -18.00, Epsilon: 0.371
Step: 710100, Episode: 660, Reward: -21.00, Epsilon: 0.370
Step: 711837, Episode: 661, Reward: -19.00, Epsilon: 0.368
Step: 713380, Episode: 662, Reward: -19.00, Epsilon: 0.367
Step: 715364, Episode: 663, Reward: -14.00, Epsilon: 0.365
Step: 716740, Episode: 664, Reward: -21.00, Epsilon: 0.364
Step: 718460, Episode: 665, Reward: -17.00, Epsilon: 0.362
Step: 720135, Episode: 666, Reward: -17.00, Epsilon: 0.361
Step: 721520, Episode: 667, Reward: -19.00, Epsilon: 0.360
Step: 723474, Episode: 668, Reward: -17.00, Epsilon: 0.358
Step: 724811, Episode: 669, Reward: -19.00, Epsilon: 0.357
Step: 726453, Episode: 670, Reward: -17.00, Epsilon: 0.355
Step: 728096, Episode: 671, Reward: -19.00, Epsilon: 0.354
Step: 729698, Episode: 672, Reward: -18.00, Epsilon: 0.352
Step: 731025, Episode: 673, Reward: -18.00, Epsilon: 0.351
Step: 732678, Episode: 674, Reward: -18.00, Epsilon: 0.350
Step: 734329, Episode: 675, Reward: -16.00, Epsilon: 0.348
Step: 735515, Episode: 676, Reward: -19.00, Epsilon: 0.347
Step: 737135, Episode: 677, Reward: -18.00, Epsilon: 0.346
Step: 738474, Episode: 678, Reward: -19.00, Epsilon: 0.344
Step: 739810, Episode: 679, Reward: -20.00, Epsilon: 0.343
Step: 741156, Episode: 680, Reward: -18.00, Epsilon: 0.342
Step: 742655, Episode: 681, Reward: -19.00, Epsilon: 0.341
Step: 743964, Episode: 682, Reward: -17.00, Epsilon: 0.339
Step: 745754, Episode: 683, Reward: -14.00, Epsilon: 0.338
Step: 747423, Episode: 684, Reward: -19.00, Epsilon: 0.336
Step: 748686, Episode: 685, Reward: -20.00, Epsilon: 0.335
Step: 749934, Episode: 686, Reward: -19.00, Epsilon: 0.334
Step: 751213, Episode: 687, Reward: -20.00, Epsilon: 0.333
Step: 752726, Episode: 688, Reward: -19.00, Epsilon: 0.332
Step: 754922, Episode: 689, Reward: -13.00, Epsilon: 0.330
Step: 756454, Episode: 690, Reward: -18.00, Epsilon: 0.328
Step: 758120, Episode: 691, Reward: -16.00, Epsilon: 0.327
Step: 759697, Episode: 692, Reward: -18.00, Epsilon: 0.325
Step: 761094, Episode: 693, Reward: -20.00, Epsilon: 0.324
Step: 762561, Episode: 694, Reward: -18.00, Epsilon: 0.323
Step: 764329, Episode: 695, Reward: -17.00, Epsilon: 0.321
Step: 765755, Episode: 696, Reward: -19.00, Epsilon: 0.320
Step: 767434, Episode: 697, Reward: -18.00, Epsilon: 0.318
Step: 769058, Episode: 698, Reward: -19.00, Epsilon: 0.317
Step: 770802, Episode: 699, Reward: -18.00, Epsilon: 0.315
Step: 772395, Episode: 700, Reward: -18.00, Epsilon: 0.314
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 700, Step 772395) ---
Avg Reward over 20 episodes: -16.35 (Duration: 30.87s)
--------------------------------------------------
Step: 774027, Episode: 701, Reward: -17.00, Epsilon: 0.312
Step: 775694, Episode: 702, Reward: -16.00, Epsilon: 0.311
Step: 777159, Episode: 703, Reward: -17.00, Epsilon: 0.310
Step: 778431, Episode: 704, Reward: -19.00, Epsilon: 0.308
Step: 779824, Episode: 705, Reward: -17.00, Epsilon: 0.307
Step: 781199, Episode: 706, Reward: -19.00, Epsilon: 0.306
Step: 782849, Episode: 707, Reward: -15.00, Epsilon: 0.304
Step: 784031, Episode: 708, Reward: -20.00, Epsilon: 0.303
Step: 785526, Episode: 709, Reward: -19.00, Epsilon: 0.302
Step: 787121, Episode: 710, Reward: -17.00, Epsilon: 0.301
Step: 788803, Episode: 711, Reward: -15.00, Epsilon: 0.299
Step: 790524, Episode: 712, Reward: -17.00, Epsilon: 0.298
Step: 792093, Episode: 713, Reward: -18.00, Epsilon: 0.296
Step: 793830, Episode: 714, Reward: -17.00, Epsilon: 0.295
Step: 795310, Episode: 715, Reward: -20.00, Epsilon: 0.293
Step: 796983, Episode: 716, Reward: -18.00, Epsilon: 0.292
Step: 798720, Episode: 717, Reward: -18.00, Epsilon: 0.290
Step: 800028, Episode: 718, Reward: -19.00, Epsilon: 0.289
Step: 801830, Episode: 719, Reward: -16.00, Epsilon: 0.287
Step: 803386, Episode: 720, Reward: -17.00, Epsilon: 0.286
Step: 805202, Episode: 721, Reward: -15.00, Epsilon: 0.284
Step: 806518, Episode: 722, Reward: -20.00, Epsilon: 0.283
Step: 808274, Episode: 723, Reward: -17.00, Epsilon: 0.282
Step: 809836, Episode: 724, Reward: -17.00, Epsilon: 0.280
Step: 811208, Episode: 725, Reward: -20.00, Epsilon: 0.279
Step: 812814, Episode: 726, Reward: -18.00, Epsilon: 0.277
Step: 814562, Episode: 727, Reward: -14.00, Epsilon: 0.276
Step: 816350, Episode: 728, Reward: -16.00, Epsilon: 0.274
Step: 818100, Episode: 729, Reward: -18.00, Epsilon: 0.273
Step: 819808, Episode: 730, Reward: -17.00, Epsilon: 0.271
Step: 821791, Episode: 731, Reward: -14.00, Epsilon: 0.269
Step: 823869, Episode: 732, Reward: -14.00, Epsilon: 0.268
Step: 825470, Episode: 733, Reward: -18.00, Epsilon: 0.266
Step: 826985, Episode: 734, Reward: -17.00, Epsilon: 0.265
Step: 828407, Episode: 735, Reward: -18.00, Epsilon: 0.263
Step: 830445, Episode: 736, Reward: -13.00, Epsilon: 0.262
Step: 832433, Episode: 737, Reward: -15.00, Epsilon: 0.260
Step: 834091, Episode: 738, Reward: -19.00, Epsilon: 0.258
Step: 835475, Episode: 739, Reward: -21.00, Epsilon: 0.257
Step: 837023, Episode: 740, Reward: -19.00, Epsilon: 0.256
Step: 839081, Episode: 741, Reward: -18.00, Epsilon: 0.254
Step: 840641, Episode: 742, Reward: -21.00, Epsilon: 0.252
Step: 842320, Episode: 743, Reward: -16.00, Epsilon: 0.251
Step: 843841, Episode: 744, Reward: -21.00, Epsilon: 0.250
Step: 845604, Episode: 745, Reward: -15.00, Epsilon: 0.248
Step: 846911, Episode: 746, Reward: -20.00, Epsilon: 0.247
Step: 848260, Episode: 747, Reward: -21.00, Epsilon: 0.246
Step: 850067, Episode: 748, Reward: -15.00, Epsilon: 0.244
Step: 851926, Episode: 749, Reward: -18.00, Epsilon: 0.242
Step: 853575, Episode: 750, Reward: -19.00, Epsilon: 0.241
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 750, Step 853575) ---
Avg Reward over 20 episodes: -16.80 (Duration: 31.51s)
--------------------------------------------------
Step: 855490, Episode: 751, Reward: -14.00, Epsilon: 0.239
Step: 856971, Episode: 752, Reward: -19.00, Epsilon: 0.238
Step: 858458, Episode: 753, Reward: -17.00, Epsilon: 0.236
Step: 860193, Episode: 754, Reward: -17.00, Epsilon: 0.235
Step: 861891, Episode: 755, Reward: -17.00, Epsilon: 0.233
Step: 863670, Episode: 756, Reward: -17.00, Epsilon: 0.232
Step: 865230, Episode: 757, Reward: -20.00, Epsilon: 0.230
Step: 867040, Episode: 758, Reward: -16.00, Epsilon: 0.229
Step: 868581, Episode: 759, Reward: -21.00, Epsilon: 0.227
Step: 870226, Episode: 760, Reward: -17.00, Epsilon: 0.226
Step: 871810, Episode: 761, Reward: -18.00, Epsilon: 0.224
Step: 873424, Episode: 762, Reward: -18.00, Epsilon: 0.223
Step: 875481, Episode: 763, Reward: -13.00, Epsilon: 0.221
Step: 877516, Episode: 764, Reward: -15.00, Epsilon: 0.219
Step: 879161, Episode: 765, Reward: -18.00, Epsilon: 0.218
Step: 880858, Episode: 766, Reward: -16.00, Epsilon: 0.216
Step: 882428, Episode: 767, Reward: -18.00, Epsilon: 0.215
Step: 883924, Episode: 768, Reward: -20.00, Epsilon: 0.213
